"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.491727208E0,5.409507707E-2,9.381068140E-2,-7.205289960E-2,1.300705257E-1
9.501739208E0,2.823547348E-2,1.007647750E-1,-1.020725048E-1,1.461833714E-1
9.511752208E0,1.487005413E-2,9.688924044E-2,-8.976236165E-2,1.329132235E-1
9.521764208E0,-6.999848038E-3,6.308911800E-2,-4.107142746E-2,7.560487310E-2
9.531777208E0,1.447924085E-2,3.010292798E-3,1.508289278E-2,2.112353978E-2
9.541789208E0,4.187395781E-2,-2.704921961E-2,7.947593987E-2,9.381638259E-2
9.551802208E0,3.164922416E-2,-4.085727319E-2,1.105322564E-1,1.220179079E-1
9.561814208E0,5.752724648E-2,-3.708479583E-2,7.516888082E-2,1.016613339E-1
9.571826208E0,4.593331419E-2,4.263789654E-3,1.200725734E-2,4.766784538E-2
9.581839208E0,1.261785284E-2,2.664985478E-2,-7.783462644E-2,8.323252995E-2
9.591851208E0,1.379869804E-3,3.967788979E-2,-1.571439207E-1,1.620816176E-1
9.601864208E0,-1.498714462E-2,4.780595809E-2,-2.219860339E-1,2.275693815E-1
9.611876208E0,-3.617599234E-2,4.692156672E-2,-2.522868901E-1,2.591505562E-1
9.621888208E0,-3.549961567E-2,1.895813495E-2,-2.230116355E-1,2.266138195E-1
9.631901208E0,7.648304254E-3,1.852558717E-2,-1.873284173E-1,1.883975315E-1
9.641913208E0,5.307810009E-2,1.607896596E-2,-1.697382385E-1,1.785689991E-1
9.651926208E0,4.938923791E-2,2.138765305E-2,-1.576111132E-1,1.665472651E-1
9.661938208E0,4.671501383E-2,1.728173822E-2,-1.651569450E-1,1.725043984E-1
9.671950208E0,3.932018638E-2,2.934249759E-2,-1.955080873E-1,2.015700162E-1
9.681963208E0,4.084090099E-2,4.116571382E-2,-2.043484926E-1,2.124168111E-1
9.691975208E0,4.216902293E-2,5.942276761E-2,-1.624362355E-1,1.780303975E-1
9.701988208E0,6.864923537E-3,5.877504230E-2,-1.047750878E-1,1.203305938E-1
9.712000208E0,-3.016403139E-2,5.242642790E-2,-6.078239143E-2,8.574904221E-2
9.722012208E0,-2.659035936E-2,2.034012437E-2,-1.954899609E-2,3.876765557E-2
9.732025208E0,1.467300296E-2,1.555520162E-2,7.090918422E-3,2.252870252E-2
9.742037208E0,5.515722379E-2,5.478738740E-2,3.195386410E-2,8.405371250E-2
9.752050208E0,7.544494249E-2,8.074405476E-2,1.632484138E-2,1.117051573E-1
9.762062208E0,7.332576536E-2,7.104147747E-2,-3.152643263E-2,1.068525870E-1
9.772074208E0,3.824217908E-2,6.673339516E-2,-7.562613308E-2,1.078662241E-1
9.782087208E0,-9.072539806E-3,4.812872440E-2,-1.349087137E-1,1.435236779E-1
9.792099208E0,-5.775251046E-2,2.998919964E-2,-1.945538217E-1,2.051484684E-1
9.802112208E0,-8.371173598E-2,-5.709806085E-3,-1.666497391E-1,1.865807926E-1
9.812124208E0,-5.141266689E-2,-4.834360957E-2,-1.291047674E-1,1.471339793E-1
9.822136208E0,-2.036892191E-2,-4.439761609E-2,-8.669783592E-2,9.951158750E-2
9.832149208E0,2.451876394E-2,-1.070683658E-2,-8.964132428E-2,9.354877420E-2
9.842161208E0,3.534875751E-2,4.114378676E-2,-1.063263541E-1,1.193634761E-1
9.852174208E0,2.910714716E-2,2.870573580E-2,-9.126509607E-2,1.000028152E-1
9.862186208E0,2.369430654E-2,-5.275460288E-2,-5.748222291E-2,8.153940298E-2
9.872198208E0,3.065103136E-2,-7.859447211E-2,-2.290003538E-2,8.741274730E-2
9.882211208E0,-2.665657908E-2,-7.250737444E-2,-6.288563490E-2,9.961172437E-2
9.892223208E0,-9.263553724E-2,-2.346867710E-2,-1.681115431E-1,1.933742808E-1
9.902236208E0,-1.306806652E-1,5.214400738E-2,-2.422659320E-1,2.801592682E-1
9.912248208E0,-1.154801702E-1,8.580218866E-2,-2.417583936E-1,2.813268672E-1
9.922260208E0,-3.145158827E-2,6.225515887E-2,-1.117461383E-1,1.317273952E-1
9.932273208E0,4.448890574E-2,1.970818654E-2,4.357871354E-2,6.532059112E-2
9.942285208E0,7.455338828E-2,-1.436909392E-2,1.457108599E-1,1.643056093E-1
9.952298208E0,1.051733563E-1,-3.494529963E-2,1.699715424E-1,2.029111482E-1
9.962310208E0,7.033060223E-2,-3.547754243E-2,1.267161798E-1,1.492046912E-1
9.972322208E0,1.507426813E-2,-3.072141722E-2,4.421722949E-2,5.591245317E-2
9.982335208E0,-4.801777348E-2,-5.248314589E-2,-1.337609053E-2,7.238167565E-2
9.992347208E0,-5.237570331E-2,-4.984137386E-2,-5.807513058E-2,9.273671138E-2
1.000236021E1,-4.939479277E-2,-7.197176948E-2,-1.078682649E-1,1.387636254E-1
1.001237221E1,-2.098112538E-2,-7.803196996E-2,-1.850825018E-1,2.019522924E-1
1.002238421E1,3.772988990E-2,-7.210391656E-2,-2.557963890E-1,2.684293426E-1
1.003239721E1,6.012604147E-2,-3.104067519E-2,-3.366698134E-1,3.434024281E-1
1.004240921E1,6.177524865E-2,1.001744986E-2,-3.277498859E-1,3.336712729E-1
1.005242221E1,6.679223277E-2,2.198553085E-3,-2.280776632E-1,2.376666919E-1
1.006243421E1,8.553957559E-2,-1.819521949E-2,-9.810399950E-2,1.314248063E-1
1.007244621E1,1.149197146E-1,-2.999533921E-2,1.348952651E-2,1.195333782E-1
1.008245921E1,9.144424014E-2,-3.628782034E-3,1.075963694E-1,1.412522418E-1
1.009247121E1,8.593587063E-2,2.290456697E-2,1.213379109E-1,1.504409574E-1
1.010248421E1,6.911460064E-2,3.945671886E-2,5.444225550E-2,9.642416642E-2
1.011249621E1,4.841202199E-2,5.217353582E-2,-4.015867710E-2,8.172221889E-2
1.012250821E1,4.479551911E-3,5.139073983E-2,-4.551648080E-2,6.879552711E-2
1.013252121E1,-2.287818141E-2,1.032442868E-2,2.560788095E-2,3.585761536E-2
1.014253321E1,-3.490670800E-2,-4.163729176E-2,9.192466199E-2,1.067814863E-1
1.015254521E1,-5.015821986E-2,-9.170436814E-2,7.469817996E-2,1.284731733E-1
1.016255821E1,-1.190610051E-2,-1.069495212E-1,2.406363130E-2,1.102679176E-1
1.017256917E1,8.589486703E-3,-6.625860125E-2,-4.857866764E-2,8.260670960E-2
1.018258217E1,-1.443714090E-2,-1.166826501E-2,-1.581917417E-1,1.592771377E-1
1.019259417E1,-3.382036842E-2,2.330013111E-2,-2.254165953E-1,2.291273770E-1
1.020260617E1,-5.246399626E-2,-1.328838229E-2,-2.491106826E-1,2.549219178E-1
1.021261917E1,-4.507019207E-2,-2.623441011E-2,-2.426565260E-1,2.481970106E-1
1.022263117E1,-4.426890425E-2,-1.538738653E-2,-2.284676725E-1,2.332251807E-1
1.023264417E1,-3.891431652E-2,-1.969049871E-4,-2.119177133E-1,2.154610870E-1
1.024265617E1,1.656106889E-2,1.251786545E-2,-1.282171601E-1,1.298868974E-1
1.025266817E1,2.273697115E-2,3.443322971E-2,-3.467398882E-2,5.389714896E-2
1.026268117E1,-1.257195219E-2,5.525618792E-4,1.353045702E-3,1.265662037E-2
1.027269317E1,-3.365920454E-2,-3.442182764E-2,1.567229211E-2,5.063027759E-2
1.028270617E1,-3.881118625E-2,-3.830072433E-2,9.669540524E-3,5.537827802E-2
1.029271817E1,-4.248842709E-2,-3.103994429E-2,-1.292234659E-2,5.418239215E-2
1.030273017E1,-1.781405412E-2,-1.718935221E-3,-1.707503915E-2,2.473564683E-2
1.031274317E1,-1.133862823E-2,3.422229141E-2,-1.241539299E-2,3.812966959E-2
1.032275517E1,-1.147399127E-2,3.150114343E-2,2.680948377E-3,3.363275185E-2
1.033276817E1,-1.156374604E-2,2.925756678E-2,-2.607156515E-2,4.085892737E-2
1.034278017E1,-2.807109363E-2,2.424284846E-2,-7.146057665E-2,8.051283137E-2
1.035279217E1,-2.010177724E-2,1.274999991E-2,-8.326376617E-2,8.659964609E-2
1.036280517E1,-3.933816656E-2,2.500079378E-2,-1.124472195E-1,1.217247231E-1
1.037281717E1,-3.919812575E-2,1.155117452E-2,-1.411330748E-1,1.469301449E-1
1.038283017E1,-2.587904558E-3,-5.909196138E-3,-1.908653980E-1,1.909743858E-1
1.039284217E1,4.642711155E-2,1.288624004E-2,-1.676408422E-1,1.744275891E-1
1.040285417E1,4.515183382E-2,3.271590248E-2,-1.402776271E-1,1.509530756E-1
1.041286717E1,3.048233919E-2,4.989560679E-2,-1.317219812E-1,1.441160120E-1
1.042287917E1,-1.289530322E-2,2.324399784E-2,-1.286124319E-1,1.313306130E-1
1.043289217E1,-7.287706465E-2,1.210739091E-2,-1.032314229E-1,1.269424363E-1
1.044290417E1,-6.109609455E-2,2.510121971E-2,-8.887066126E-2,1.107284897E-1
1.045291617E1,-2.838757418E-2,4.501303554E-2,-1.506780696E-1,1.597995882E-1
1.046292917E1,-9.530596063E-3,5.784080341E-2,-1.863624573E-1,1.953646751E-1
1.047294117E1,8.741587400E-4,3.470892593E-2,-1.137926638E-1,1.189716102E-1
1.048295417E1,2.022303388E-2,-3.371563017E-2,-5.759507418E-3,3.973520785E-2
1.049296617E1,-7.817508057E-3,-9.889673576E-2,4.270864785E-2,1.080078996E-1
1.050297817E1,-2.987627529E-2,-9.737689823E-2,9.386535287E-3,1.022886073E-1
1.051299117E1,-9.764835522E-2,-1.676542908E-3,-1.504243004E-1,1.793473787E-1
1.052300317E1,-1.612815566E-1,9.993271619E-2,-3.151380265E-1,3.678454349E-1
1.053301617E1,-1.366456291E-1,1.364972560E-1,-3.406593686E-1,3.916022654E-1
1.054302817E1,-6.600030050E-2,1.104306610E-1,-2.827491295E-1,3.106413379E-1
1.055304017E1,-1.245142646E-2,3.582486704E-2,-1.572351372E-1,1.617446985E-1
1.056305317E1,7.987296581E-3,-5.080060959E-3,-4.247300506E-2,4.351505584E-2
1.057306517E1,1.193263225E-2,-6.405917108E-3,2.579791546E-2,2.913684829E-2
1.058307817E1,4.771569170E-2,3.945437998E-2,6.266811848E-2,8.809499649E-2
1.059309017E1,4.807778053E-2,9.637249276E-2,8.644172788E-2,1.380988873E-1
1.060310217E1,6.065799192E-2,1.027151138E-1,8.513604462E-2,1.465535147E-1
1.061311517E1,6.186631903E-2,6.775885060E-2,4.138249934E-2,1.006539344E-1
1.062312717E1,3.829816617E-2,3.605217755E-2,-2.721820414E-2,5.922279692E-2
1.063313917E1,-1.176021248E-4,3.152248576E-2,-1.080729175E-1,1.125763582E-1
1.064315217E1,-6.132779047E-3,5.012569472E-2,-1.666748822E-1,1.741571491E-1
1.065316417E1,2.511963844E-2,5.975825161E-2,-1.895246315E-1,2.003038462E-1
1.066317717E1,5.976161376E-2,8.077709153E-2,-1.793650943E-1,2.055923784E-1
1.067318917E1,5.748821631E-2,7.558110952E-2,-1.522036082E-1,1.793971501E-1
1.068320117E1,4.447881930E-2,5.572338045E-2,-1.227675551E-1,1.419694794E-1
1.069321417E1,1.250924081E-2,1.434599742E-2,-7.849828541E-2,8.077295067E-2
1.070322617E1,2.503134549E-2,-9.028393328E-3,-2.203698635E-2,3.455009277E-2
1.071323917E1,6.989754282E-2,-3.556276560E-3,-1.432450891E-2,7.143882103E-2
1.072325117E1,6.407620110E-2,4.180656865E-2,-6.708978295E-2,1.017574946E-1
1.073326317E1,4.775706075E-2,9.885405108E-2,-1.203479773E-1,1.629002637E-1
1.074327617E1,4.505718201E-3,1.191402349E-1,-1.212466943E-1,1.700454585E-1
1.075328817E1,-5.495337524E-2,9.274151802E-2,-6.284704328E-2,1.247822642E-1
1.076330117E1,-6.181851804E-2,7.331531346E-3,-6.274647117E-3,6.256717767E-2
1.077331317E1,-4.629043289E-2,-3.879686058E-2,5.787340164E-2,8.365005191E-2
1.078332517E1,-4.324359499E-2,-5.523382232E-2,8.323745370E-2,1.088542941E-1
1.079333817E1,-4.800081655E-2,-4.296738714E-2,5.127715766E-2,8.233845788E-2
1.080335017E1,-6.622117907E-2,-4.215550125E-2,-1.400992870E-2,7.974088628E-2
1.081336317E1,-1.061320073E-1,-5.689545482E-2,-5.087019145E-2,1.307244129E-1
1.082337517E1,-1.322327355E-1,-4.382985145E-2,-1.138686776E-1,1.799239505E-1
1.083338717E1,-1.076201968E-1,-6.148069516E-2,-1.797580272E-1,2.183458975E-1
1.084340017E1,-7.968227349E-2,-5.766041681E-2,-2.075001419E-1,2.296307846E-1
1.085341217E1,-2.760909051E-2,-3.481973067E-2,-2.051717806E-1,2.099288810E-1
1.086342517E1,7.793169022E-3,8.381691277E-3,-1.641775364E-1,1.645759693E-1
1.087343717E1,1.057512805E-2,1.287556887E-3,-1.331487018E-1,1.335742038E-1
1.088344917E1,4.344517775E-2,1.304396868E-2,-8.397361815E-2,9.544211405E-2
1.089346217E1,5.164231628E-2,1.394648641E-2,-3.602878869E-2,6.449423950E-2
1.090347417E1,7.879481234E-2,9.918193370E-3,-3.644101739E-2,8.737814806E-2
1.091348617E1,9.225634530E-2,3.821725532E-2,-2.901856184E-2,1.039897533E-1
1.092349917E1,6.876179427E-2,4.226659834E-2,-4.174093366E-2,9.086778983E-2
1.093351117E1,7.849251129E-2,5.304228589E-2,-6.111509800E-3,9.493107485E-2
1.094352417E1,7.210274711E-2,3.120849028E-2,6.266461015E-3,7.881652454E-2
1.095353617E1,3.249823987E-2,5.192619860E-3,-2.348241806E-3,3.299413790E-2
1.096354817E1,-7.391026765E-3,-1.949944094E-2,-2.120785117E-3,2.096075388E-2
1.097356117E1,-1.209262669E-2,-1.753682300E-2,1.738377213E-3,2.137273349E-2
1.098357317E1,-5.263517350E-3,-2.876727775E-2,-1.286621332E-2,3.194996603E-2
1.099358617E1,-1.189089775E-2,-5.755414367E-2,-5.948781788E-2,8.362220626E-2
1.100359817E1,1.246736012E-2,-5.898948893E-2,-1.225675803E-1,1.365943140E-1
1.101361017E1,3.512451679E-2,-3.149719656E-2,-1.686360383E-1,1.751111604E-1
1.102362317E1,2.095905215E-2,-2.274318382E-2,-2.031620926E-1,2.055027254E-1
1.103363517E1,-2.034831047E-3,-3.049454525E-2,-2.177947497E-1,2.199286494E-1
1.104364817E1,2.468299761E-2,-4.511843160E-2,-1.568369418E-1,1.650537778E-1
1.105366017E1,4.580657579E-2,-1.836537346E-2,-7.893916547E-2,9.309630054E-2
1.106367217E1,3.256124362E-2,-1.327464134E-2,8.730477691E-3,3.623081464E-2
1.107368517E1,-1.703513190E-3,-2.068335593E-2,7.615998387E-3,2.210670941E-2
1.108369717E1,3.378959745E-4,-1.468674392E-2,-5.330321789E-3,1.562776218E-2
1.109370917E1,-9.672025591E-3,-1.208794892E-2,-5.520356297E-3,1.643596428E-2
1.110372217E1,-2.053922206E-2,-3.587559164E-3,-1.104539037E-2,2.359514509E-2
1.111373417E1,1.663138166E-2,2.130579203E-2,-3.196614325E-2,4.186136577E-2
1.112374717E1,6.825352505E-2,1.821042225E-2,-4.520716310E-2,8.386805563E-2
1.113375917E1,9.733889133E-2,-8.124706149E-4,-4.425699055E-2,1.069308238E-1
1.114377117E1,4.381698757E-2,-1.959972069E-2,-3.171997547E-2,5.753463561E-2
1.115378417E1,-8.555645943E-3,-4.480107397E-2,-4.731333017E-2,6.571823581E-2
1.116379617E1,-4.480019689E-2,-5.875589266E-2,-1.147516072E-1,1.364816615E-1
1.117380917E1,-6.016156331E-2,-2.772252649E-2,-2.356650102E-1,2.447977721E-1
1.118382117E1,-3.874869414E-2,4.670273468E-2,-3.161226976E-1,3.218946515E-1
1.119383317E1,-3.117940038E-2,5.787574053E-2,-3.298016739E-1,3.362899054E-1
1.120384617E1,-1.172797970E-2,3.763765007E-2,-2.603484464E-1,2.633162580E-1
1.121385817E1,1.345488176E-2,-1.101235360E-2,-8.475246727E-2,8.651755015E-2
1.122387117E1,2.146366686E-2,-5.287827149E-2,8.459868550E-2,1.020477250E-1
1.123388317E1,2.659430623E-2,-6.526428223E-2,1.820688468E-1,1.952325502E-1
1.124389517E1,6.624310613E-3,-4.503876328E-2,1.324926442E-1,1.400952264E-1
1.125390817E1,-1.733787149E-2,-1.148919404E-2,6.306046665E-2,6.640200164E-2
1.126392017E1,-5.394407272E-2,2.456415296E-3,-2.947464466E-2,6.152033514E-2
1.127393217E1,-5.127423406E-2,-1.694055319E-2,-8.654639304E-2,1.020113110E-1
1.128394517E1,-1.548284233E-2,-3.197710678E-2,-1.151211512E-1,1.204787667E-1
1.129395717E1,-1.051753297E-2,-4.078023612E-2,-1.337644136E-1,1.402375289E-1
1.130397017E1,-9.590310752E-3,-4.017607257E-2,-1.338299024E-1,1.400590363E-1
1.131398217E1,3.271327123E-2,-3.875943840E-2,-1.265080190E-1,1.362964821E-1
1.132399417E1,6.681035914E-2,-1.845293552E-2,-1.498220372E-1,1.650780959E-1
1.133400717E1,2.694345810E-2,6.784231961E-3,-1.665228546E-1,1.688248703E-1
1.134401917E1,2.917380542E-2,3.314611137E-2,-1.536496246E-1,1.598686422E-1
1.135403217E1,2.462299056E-2,4.217874393E-2,-1.399425817E-1,1.482203234E-1
1.136404417E1,3.956818141E-2,1.752132788E-2,-1.100492764E-1,1.182517701E-1
1.137405617E1,1.283953540E-2,4.742530435E-3,-7.568285108E-2,7.691059232E-2
1.138406917E1,-1.642943345E-2,-4.459525198E-3,-3.365306497E-2,3.771395538E-2
1.139408117E1,-3.825014591E-2,6.975728273E-3,-2.870924413E-2,4.833171987E-2
1.140409417E1,-5.153333880E-2,-1.520334542E-2,-7.158804595E-2,8.950796078E-2
1.141410617E1,-7.199420817E-2,-1.661091641E-2,-1.236089694E-1,1.440078674E-1
1.142411817E1,-7.526009738E-2,-2.180382863E-2,-1.073373377E-1,1.328939174E-1
1.143413117E1,-3.031430483E-2,-4.241263255E-2,-1.423446178E-2,5.404080292E-2
1.144414317E1,-3.694709390E-4,-5.255082741E-2,8.566463292E-2,1.004995289E-1
1.145415517E1,-2.771748327E-2,-5.354514644E-2,1.455611712E-1,1.575544228E-1
1.146416817E1,-6.991764262E-2,-6.299205422E-2,1.262998581E-1,1.575059675E-1
1.147418017E1,-1.329194178E-1,-9.228572756E-2,4.812375426E-2,1.688197941E-1
1.148419317E1,-1.359640630E-1,-7.378440633E-2,-2.140197873E-2,1.561678896E-1
1.149420517E1,-6.645828366E-2,-3.914389282E-2,-7.589393556E-2,1.082073808E-1
1.150421717E1,-1.378627270E-2,-6.559552699E-3,-1.483654958E-1,1.491489504E-1
1.151423017E1,1.107082576E-2,3.995738670E-2,-2.020365036E-1,2.062471932E-1
1.152424217E1,2.232196502E-2,2.910700098E-2,-2.167790884E-1,2.198605485E-1
1.153425517E1,8.715201840E-3,1.050116077E-2,-2.057997715E-1,2.062517275E-1
1.154426717E1,-1.630591102E-2,-2.632036418E-2,-1.755503708E-1,1.782598581E-1
1.155427917E1,1.447332054E-3,-6.373187318E-2,-1.480006295E-1,1.611459983E-1
1.156429217E1,3.092219599E-2,-6.573059767E-2,-9.735847950E-2,1.214716724E-1
1.157430417E1,6.465259038E-2,-2.741481677E-2,-7.629330039E-2,1.036928026E-1
1.158431617E1,4.043788165E-2,1.696321115E-2,-9.321104944E-2,1.030110312E-1
1.159432917E1,3.968797624E-4,2.463943586E-2,-9.402615130E-2,9.720173065E-2
1.160434117E1,-2.621116742E-2,-1.696847364E-2,-9.046870530E-2,9.570549114E-2
1.161435417E1,-2.904852882E-2,-3.565529779E-2,-6.302479863E-2,7.802078268E-2
1.162436617E1,-1.809099287E-2,-3.266020775E-2,-2.476178885E-2,4.480088593E-2
1.163437817E1,-2.793448806E-2,-2.168235272E-2,-2.358532906E-2,4.250562068E-2
1.164439117E1,1.976687796E-2,2.696721241E-2,6.251199782E-2,7.089224133E-2
1.165440317E1,3.202629648E-2,4.184632972E-2,8.265097797E-2,9.802032002E-2
1.166441617E1,3.301484138E-3,1.657027826E-2,9.592064917E-2,9.739735549E-2
1.167442817E1,-5.416867889E-2,-4.537293166E-3,4.887161314E-2,7.309765642E-2
1.168444017E1,-9.362218179E-2,-1.732106075E-2,-3.859980941E-2,1.027379061E-1
1.169445317E1,-1.093117963E-1,-2.813183159E-2,-9.363965034E-2,1.466589679E-1
1.170446517E1,-8.429017179E-2,-4.300627112E-2,-1.398268068E-1,1.688369282E-1
1.171447717E1,-8.598272145E-2,-3.811361343E-2,-2.030767232E-1,2.237986404E-1
1.172449017E1,-6.459243715E-2,-2.606630266E-2,-2.045747799E-1,2.161075557E-1
1.173450217E1,-6.284031898E-2,-3.633956820E-2,-1.926265794E-1,2.058505987E-1
1.174451517E1,-3.327211887E-2,-4.670916662E-2,-1.379638839E-1,1.494082106E-1
1.175452717E1,-1.352482907E-2,-4.766270131E-2,-7.728557289E-2,9.180258098E-2
1.176453917E1,-3.258638665E-2,-5.351605654E-2,-5.737521887E-2,8.495738133E-2
1.177455217E1,-5.554123968E-2,-5.791243181E-2,-7.547878325E-2,1.101622702E-1
1.178456417E1,-8.708667576E-2,-4.725120351E-2,-6.418137789E-2,1.180508983E-1
1.179457717E1,-8.777847447E-2,-3.869658083E-2,-7.347962022E-2,1.208376619E-1
1.180458917E1,-3.956211492E-2,-4.636198819E-2,-1.023759753E-1,1.191445978E-1
1.181460117E1,-2.765235990E-2,-7.077616006E-3,-8.943667173E-2,9.388111582E-2
1.182461417E1,2.269596756E-3,-4.950837493E-3,-5.739451468E-2,5.765233887E-2
1.183462617E1,-2.112328582E-2,-7.434734702E-3,-7.257564068E-2,7.595190652E-2
1.184463817E1,2.797614947E-2,-3.572546437E-2,-3.435239196E-2,5.691274530E-2
1.185465117E1,5.887868419E-2,-6.690384150E-2,2.301113248E-2,9.204529144E-2
1.186466317E1,4.075874761E-2,-6.824723929E-2,6.192961514E-2,1.007682411E-1
1.187467617E1,2.468255907E-2,-3.607483551E-2,2.796430886E-2,5.189051020E-2
1.188468817E1,3.602491491E-2,-3.735201359E-3,-5.387449086E-2,6.491692374E-2
1.189470017E1,8.552429974E-3,4.282354563E-2,-1.499682176E-1,1.561968835E-1
1.190471317E1,-1.996561021E-2,6.130469397E-2,-2.000121975E-1,2.101470205E-1
1.191472517E1,-6.181968749E-3,5.968472287E-2,-1.723256314E-1,1.824735765E-1
1.192473817E1,3.167436719E-3,3.011549950E-2,-1.642482877E-2,3.444925203E-2
1.193475017E1,1.327471443E-2,-2.196696594E-2,8.710772574E-2,9.081036020E-2
1.194476217E1,4.146092512E-2,-8.688816279E-2,1.549249023E-1,1.824014433E-1
1.195477517E1,4.324534915E-2,-7.702990338E-2,1.193755853E-1,1.485068908E-1
1.196478717E1,-3.601738662E-3,-3.842804745E-2,4.760042846E-2,6.128203768E-2
1.197479917E1,-2.277051955E-3,-1.054793850E-2,-3.365715802E-2,3.534470622E-2
1.198481217E1,2.355784714E-2,1.184221968E-2,-1.225482845E-1,1.253526720E-1
1.199482417E1,1.365193292E-2,1.283843905E-2,-1.892346096E-1,1.901602962E-1
1.200483717E1,-3.853899837E-3,2.714789137E-2,-2.318274826E-1,2.334434455E-1
1.201484917E1,-3.255028009E-2,2.439750731E-4,-2.406544393E-1,2.428459170E-1
1.202486117E1,-6.167292237E-2,-4.693355352E-2,-2.192460287E-1,2.325405962E-1
1.203487417E1,-8.262013391E-2,-7.567305699E-2,-1.349993455E-1,1.754346641E-1
1.204488617E1,-2.433932751E-2,-8.793656856E-2,-9.653577626E-2,1.328322214E-1
1.205489817E1,-1.790307797E-2,-3.911158696E-2,-6.358379245E-2,7.676675776E-2
1.206491117E1,-3.278343782E-2,-1.366494298E-2,-6.988592148E-2,7.839340841E-2
1.207492317E1,-4.043788165E-2,4.934611470E-3,-1.067327356E-1,1.142429408E-1
1.208493617E1,-4.191598468E-2,2.636494920E-2,-8.173471928E-2,9.556476680E-2
1.209494817E1,-4.520555511E-2,2.481163636E-2,-1.437713385E-2,5.353374160E-2
1.210496017E1,-4.324798040E-2,1.183505684E-2,2.387125790E-2,5.079658781E-2
1.211497317E1,-5.268206086E-2,1.060407177E-2,-9.916293025E-3,5.464593985E-2
1.212498517E1,-1.309126169E-1,2.203333184E-2,-4.028556168E-2,1.387317824E-1
1.213499817E1,-1.711273176E-1,7.601965070E-3,-4.368571758E-2,1.767789315E-1
1.214501017E1,-1.500906071E-1,-3.174774975E-2,-5.004339516E-2,1.613674421E-1
1.215502217E1,-1.452954518E-1,-5.574618459E-2,-3.092124581E-2,1.586648318E-1
1.216503517E1,-1.410272402E-1,-6.011113107E-2,-8.135815859E-3,1.535194517E-1
1.217504733E1,-1.414525886E-1,-7.528743312E-2,-7.551679015E-3,1.604183912E-1
1.218505933E1,-1.568929655E-1,-7.840253726E-2,-3.070080578E-2,1.780586980E-1
1.219507233E1,-1.833253769E-1,-9.082246184E-2,-6.817444146E-2,2.156494096E-1
1.220508433E1,-1.824979228E-1,-1.007384625E-1,-7.940226495E-2,2.230660201E-1
1.221509733E1,-1.644701530E-1,-8.417856306E-2,-9.711114228E-2,2.087271800E-1
1.222510933E1,-1.381284099E-1,-5.020755574E-2,-6.955964684E-2,1.626001253E-1
1.223512133E1,-7.340594530E-2,-1.443852961E-2,-5.707408726E-2,9.409758435E-2
1.224513433E1,-1.267314557E-2,-1.543708786E-2,-8.732699633E-2,8.958189877E-2
1.225514633E1,-2.093997560E-2,1.104495183E-2,-9.865597665E-2,1.014567655E-1
1.226515833E1,-4.267297983E-2,3.409248322E-2,-8.637273073E-2,1.021935870E-1
1.227517133E1,-4.230815012E-2,1.954080999E-2,-6.971225917E-2,8.385476671E-2
1.228518333E1,-3.803734381E-2,4.268028885E-3,-6.272074342E-2,7.347752887E-2
1.229519633E1,-1.287662867E-2,4.955515265E-3,-5.554913342E-2,5.723697163E-2
1.230520833E1,9.317757413E-3,3.387452826E-2,-3.696668208E-2,5.099842989E-2
1.231522033E1,3.890353572E-2,3.138025224E-2,-1.097113073E-2,5.117197506E-2
1.232523333E1,7.987954393E-2,2.448521554E-2,-1.060684919E-3,8.355472680E-2
1.233524533E1,4.733920410E-2,3.606884211E-2,3.512305498E-2,6.910564816E-2
1.234525833E1,8.040213883E-3,3.661073282E-2,6.586069822E-2,7.578009216E-2
1.235527033E1,-2.068083432E-2,9.681234956E-3,4.355707884E-2,4.917969434E-2
1.236528233E1,-3.576697960E-2,-2.847477078E-2,1.092844605E-3,4.573055555E-2
1.237529533E1,-4.899911899E-2,-2.089751020E-2,-3.371153712E-2,6.304036270E-2
1.238530733E1,-4.974573534E-2,-1.145644963E-2,-8.094300628E-2,9.569565658E-2
1.239531933E1,-2.833951738E-2,-1.377530918E-2,-1.391689950E-1,1.426916135E-1
